"Ma","Points:0","Points:1","Points:2","T","U:0","U:1","U:2","p"
0.26671,0.282,0.060165,0.1,492.99,5.9153,-0.27016,-2.8434e-20,8.0292e+05
0.26938,0.29369,0.059789,0.1,492.85,5.9728,-0.28849,-3.0451e-20,8.0215e+05
0.27226,0.30537,0.059365,0.1,492.7,6.0349,-0.3074,1.3331e-19,8.0132e+05
0.27536,0.31704,0.058891,0.1,492.53,6.1017,-0.32684,-9.4765e-20,8.0042e+05
0.27869,0.3287,0.058368,0.1,492.35,6.1737,-0.34675,-1.4241e-19,7.9943e+05
0.28228,0.34034,0.057797,0.1,492.16,6.2509,-0.36704,9.4487e-20,7.9836e+05
0.28613,0.35198,0.057177,0.1,491.94,6.3337,-0.38764,1.2417e-19,7.972e+05
0.29025,0.36359,0.05651,0.1,491.71,6.4224,-0.40846,1.1068e-19,7.9594e+05
0.29465,0.37519,0.055795,0.1,491.47,6.5173,-0.42942,-1.3716e-19,7.9457e+05
0.29936,0.38677,0.055033,0.1,491.2,6.6186,-0.45042,1.2208e-19,7.9309e+05
0.30439,0.39833,0.054225,0.1,490.9,6.7266,-0.4714,2.0073e-19,7.9149e+05
0.30974,0.40988,0.05337,0.1,490.59,6.8417,-0.49228,5.847e-21,7.8976e+05
0.31545,0.4214,0.05247,0.1,490.24,6.9646,-0.51295,2.6233e-19,7.8789e+05
0.32141,0.4329,0.051524,0.1,489.88,7.0927,-0.53269,-7.8434e-20,7.8588e+05
0.25288,0.21176,0.088703,0.1,493.69,5.6132,-0.24732,-1.1724e-20,8.0675e+05
0.25438,0.22352,0.088594,0.1,493.61,5.6452,-0.26739,4.3853e-20,8.0635e+05
0.25607,0.23527,0.088412,0.1,493.53,5.6811,-0.28866,1.2717e-20,8.0589e+05
0.25792,0.24702,0.088157,0.1,493.43,5.7206,-0.31112,-2.7813e-20,8.0538e+05
0.25993,0.25876,0.08783,0.1,493.33,5.7635,-0.33473,1.2098e-19,8.0482e+05
0.26213,0.27049,0.087431,0.1,493.22,5.8102,-0.35943,8.4016e-20,8.0421e+05
0.26453,0.28222,0.08696,0.1,493.1,5.8611,-0.38515,3.3031e-20,8.0354e+05
0.26713,0.29393,0.086418,0.1,492.96,5.9163,-0.41183,6.5609e-20,8.028e+05
0.26995,0.30562,0.085804,0.1,492.82,5.9762,-0.43938,0,8.0199e+05
0.273,0.3173,0.085119,0.1,492.66,6.041,-0.46772,1.3752e-20,8.0111e+05
0.2763,0.32897,0.084364,0.1,492.48,6.111,-0.49673,8.984e-21,8.0015e+05
0.27985,0.34061,0.083538,0.1,492.29,6.1864,-0.52631,-1.4215e-20,7.991e+05
0.28368,0.35224,0.082643,0.1,492.08,6.2676,-0.55633,5.0457e-20,7.9795e+05
0.28778,0.36384,0.081678,0.1,491.85,6.3547,-0.58666,6.4781e-20,7.967e+05
0.29218,0.37542,0.080645,0.1,491.61,6.4482,-0.61717,-1.7485e-19,7.9535e+05
0.29689,0.38697,0.079544,0.1,491.34,6.5482,-0.64772,-2.7087e-21,7.9388e+05
0.30192,0.3985,0.078375,0.1,491.05,6.6551,-0.6782,2.4038e-19,7.9229e+05
0.30727,0.41,0.07714,0.1,490.73,6.7691,-0.70847,2.039e-19,7.9057e+05
0.31299,0.42146,0.075838,0.1,490.39,6.8908,-0.7384,-1.6764e-19,7.8871e+05
0.31897,0.4329,0.074471,0.1,490.03,7.0181,-0.767,-2.859e-19,7.867e+05
0.25082,0.21179,0.11402,0.1,493.79,5.565,-0.30734,1.3542e-20,8.0731e+05
0.25219,0.22358,0.11388,0.1,493.72,5.5937,-0.33298,2.9924e-20,8.0694e+05
0.25375,0.23537,0.11364,0.1,493.64,5.6262,-0.36022,4.9623e-20,8.0653e+05
0.25548,0.24714,0.11332,0.1,493.56,5.6623,-0.38903,3.2337e-20,8.0606e+05
0.25739,0.25891,0.1129,0.1,493.46,5.702,-0.41937,2.323e-20,8.0554e+05
0.25948,0.27067,0.11238,0.1,493.36,5.7456,-0.45116,6.5584e-20,8.0496e+05
0.26178,0.28242,0.11178,0.1,493.24,5.7934,-0.48431,9.411e-20,8.0432e+05
0.26429,0.29414,0.11108,0.1,493.11,5.8457,-0.51871,1.2292e-19,8.0362e+05
0.26704,0.30586,0.11029,0.1,492.97,5.9028,-0.55427,6.653e-20,8.0284e+05
0.27003,0.31755,0.10941,0.1,492.81,5.965,-0.59086,1.8799e-19,8.0198e+05
0.27328,0.32922,0.10844,0.1,492.64,6.0326,-0.62834,5.6226e-20,8.0105e+05
0.2768,0.34086,0.10738,0.1,492.45,6.1058,-0.66655,-2.597e-19,8.0002e+05
0.2806,0.35248,0.10623,0.1,492.25,6.1849,-0.70534,1.2311e-20,7.9889e+05
0.28469,0.36407,0.10499,0.1,492.02,6.2702,-0.74453,6.3683e-20,7.9766e+05
0.28908,0.37563,0.10366,0.1,491.78,6.3619,-0.78393,6.2214e-20,7.9633e+05
0.29379,0.38716,0.10225,0.1,491.51,6.4604,-0.82337,3.4458e-21,7.9487e+05
0.29882,0.39865,0.10074,0.1,491.23,6.5659,-0.86266,2.0073e-19,7.9329e+05
0.30419,0.41011,0.099156,0.1,490.91,6.6786,-0.90163,1.345e-19,7.9158e+05
0.30993,0.42152,0.097483,0.1,490.57,6.7991,-0.94007,-4.6291e-19,7.8973e+05
0.31593,0.4329,0.095726,0.1,490.21,6.9255,-0.97689,-2.8633e-19,7.8773e+05
0.24846,0.21182,0.13747,0.1,493.9,5.5102,-0.35579,-1.1145e-20,8.0794e+05
0.24968,0.22364,0.1373,0.1,493.84,5.535,-0.38646,9.7517e-24,8.0762e+05
0.25109,0.23545,0.13702,0.1,493.77,5.5636,-0.41913,2.9806e-20,8.0725e+05
0.25267,0.24726,0.13662,0.1,493.7,5.5957,-0.45378,-3.7563e-20,8.0683e+05
0.25444,0.25905,0.13612,0.1,493.61,5.6316,-0.49033,-9.7479e-20,8.0635e+05
0.25641,0.27084,0.1355,0.1,493.51,5.6715,-0.52869,-7.5501e-20,8.0582e+05
0.2586,0.2826,0.13477,0.1,493.4,5.7157,-0.56874,-2.5142e-19,8.0522e+05
0.26101,0.29435,0.13393,0.1,493.28,5.7646,-0.61038,-7.0238e-20,8.0456e+05
0.26367,0.30607,0.13297,0.1,493.14,5.8185,-0.65344,6.5819e-20,8.0381e+05
0.26659,0.31777,0.13191,0.1,492.99,5.8777,-0.69779,-7.2455e-20,8.0299e+05
0.26978,0.32945,0.13074,0.1,492.83,5.9424,-0.74324,-6.8387e-20,8.0208e+05
0.27325,0.34109,0.12946,0.1,492.64,6.013,-0.7896,2.3134e-19,8.0108e+05
0.27702,0.35271,0.12808,0.1,492.44,6.0897,-0.83667,4.3997e-19,7.9998e+05
0.28109,0.36429,0.12658,0.1,492.22,6.1728,-0.88422,3.0609e-19,7.9877e+05
0.28548,0.37583,0.12498,0.1,491.98,6.2627,-0.93202,-3.5789e-20,7.9745e+05
0.2902,0.38733,0.12327,0.1,491.72,6.3595,-0.97983,-2.8112e-19,7.9601e+05
0.29525,0.39879,0.12146,0.1,491.43,6.4635,-1.0274,-4.6597e-20,7.9444e+05
0.30065,0.41021,0.11955,0.1,491.12,6.5749,-1.0745,-2.8844e-19,7.9274e+05
0.30641,0.42158,0.11753,0.1,490.78,6.6942,-1.1208,-1.1338e-20,7.909e+05
0.31245,0.4329,0.11541,0.1,490.42,6.8198,-1.1653,3.3601e-19,7.8891e+05
0.24589,0.21185,0.15919,0.1,494.03,5.4511,-0.39289,3.4145e-21,8.0863e+05
0.24694,0.2237,0.15899,0.1,493.97,5.4716,-0.42807,-2.8162e-20,8.0836e+05
0.24818,0.23554,0.15866,0.1,493.92,5.4958,-0.46566,-1.0995e-19,8.0804e+05
0.2496,0.24737,0.15821,0.1,493.85,5.5236,-0.50563,-3.1962e-20,8.0767e+05
0.25122,0.25918,0.15762,0.1,493.77,5.5552,-0.54789,3.7711e-20,8.0724e+05
0.25305,0.27099,0.1569,0.1,493.68,5.591,-0.59232,-1.7959e-19,8.0675e+05
0.2551,0.28277,0.15606,0.1,493.58,5.6312,-0.63878,-1.6847e-19,8.062e+05
0.25741,0.29453,0.15509,0.1,493.46,5.6764,-0.68713,8.2834e-20,8.0558e+05
0.25997,0.30627,0.15398,0.1,493.33,5.7267,-0.7372,-3.9795e-20,8.0487e+05
0.2628,0.31798,0.15275,0.1,493.19,5.7825,-0.7888,-7.201e-20,8.0409e+05
0.26593,0.32966,0.1514,0.1,493.03,5.8441,-0.84173,3.9528e-20,8.0321e+05
0.26935,0.34131,0.14992,0.1,492.85,5.9118,-0.89575,-6.4293e-20,8.0224e+05
0.27308,0.35292,0.14831,0.1,492.65,5.9859,-0.95061,-2.3241e-20,8.0116e+05
0.27714,0.36448,0.14658,0.1,492.43,6.0668,-1.006,1.6221e-20,7.9997e+05
0.28153,0.37601,0.14473,0.1,492.2,6.1546,-1.0617,-2.9926e-19,7.9867e+05
0.28627,0.38749,0.14275,0.1,491.94,6.2497,-1.1174,-6.9872e-19,7.9725e+05
0.29134,0.39892,0.14065,0.1,491.65,6.3522,-1.1727,-7.2747e-19,7.9569e+05
0.29678,0.4103,0.13843,0.1,491.34,6.4623,-1.2274,-2.8253e-19,7.94e+05
0.30257,0.42163,0.1361,0.1,491.01,6.5805,-1.2812,-7.1118e-19,7.9216e+05
0.30867,0.4329,0.13365,0.1,490.65,6.7054,-1.3328,-1.1449e-18,7.9018e+05
0.24319,0.21188,0.1793,0.1,494.15,5.3897,-0.41968,4.6811e-20,8.0934e+05
0.24406,0.22375,0.17908,0.1,494.11,5.4056,-0.45888,5.2603e-20,8.0913e+05
0.24511,0.23561,0.17871,0.1,494.06,5.425,-0.50092,5.79e-21,8.0886e+05
0.24635,0.24747,0.1782,0.1,494,5.448,-0.54575,2.0067e-19,8.0854e+05
0.2478,0.25931,0.17754,0.1,493.93,5.4751,-0.59326,2.0065e-19,8.0817e+05
0.24947,0.27113,0.17673,0.1,493.85,5.5064,-0.64331,-2.0302e-19,8.0773e+05
0.25139,0.28293,0.17578,0.1,493.76,5.5424,-0.69573,-4.9372e-20,8.0723e+05
0.25357,0.29471,0.17468,0.1,493.65,5.5835,-0.75035,1.5363e-19,8.0665e+05
0.25602,0.30646,0.17344,0.1,493.53,5.63,-0.80698,-3.9083e-20,8.0599e+05
0.25877,0.31818,0.17206,0.1,493.39,5.6821,-0.8654,4.45e-22,8.0524e+05
0.26182,0.32986,0.17053,0.1,493.24,5.7404,-0.92538,-3.0627e-19,8.044e+05
0.26519,0.3415,0.16886,0.1,493.06,5.805,-0.98666,-7.0973e-19,8.0346e+05
0.26889,0.35311,0.16705,0.1,492.87,5.8764,-1.0489,-3.2287e-19,8.0241e+05
0.27294,0.36467,0.1651,0.1,492.66,5.9548,-1.1118,-3.3685e-19,8.0124e+05
0.27733,0.37618,0.16301,0.1,492.42,6.0405,-1.1751,3.3716e-20,7.9996e+05
0.28208,0.38764,0.16079,0.1,492.17,6.1338,-1.2382,4.3974e-19,7.9855e+05
0.2872,0.39904,0.15843,0.1,491.88,6.2349,-1.3009,-7.5708e-19,7.97e+05
0.29268,0.41039,0.15593,0.1,491.58,6.3439,-1.3627,-7.6091e-19,7.9531e+05
0.29853,0.42168,0.1533,0.1,491.24,6.4612,-1.4233,8.5372e-20,7.9348e+05
0.30469,0.4329,0.15053,0.1,490.88,6.5855,-1.4815,-7.0778e-19,7.915e+05
0.24043,0.2119,0.19794,0.1,494.29,5.3274,-0.43691,-1.0867e-19,8.1006e+05
0.24109,0.22379,0.19769,0.1,494.25,5.3383,-0.47973,-6.1534e-21,8.0991e+05
0.24194,0.23568,0.19728,0.1,494.21,5.3527,-0.5258,8.079e-20,8.097e+05
0.24299,0.24756,0.19672,0.1,494.16,5.3708,-0.57508,-1.265e-20,8.0944e+05
0.24426,0.25942,0.19599,0.1,494.1,5.393,-0.62743,1.641e-19,8.0912e+05
0.24577,0.27126,0.1951,0.1,494.03,5.4198,-0.68266,2.3403e-19,8.0874e+05
0.24754,0.28308,0.19405,0.1,493.95,5.4513,-0.74061,1.2484e-20,8.0828e+05
0.24959,0.29487,0.19284,0.1,493.85,5.4882,-0.80108,-4.4797e-20,8.0775e+05
0.25193,0.30663,0.19147,0.1,493.73,5.5306,-0.86383,0,8.0713e+05
0.25458,0.31836,0.18994,0.1,493.6,5.579,-0.92866,0,8.0642e+05
0.25755,0.33004,0.18825,0.1,493.45,5.6337,-0.99527,-3.9303e-19,8.0562e+05
0.26087,0.34169,0.18641,0.1,493.29,5.6951,-1.0634,-7.2447e-19,8.0471e+05
0.26453,0.35329,0.18441,0.1,493.1,5.7636,-1.1327,-3.794e-19,8.0368e+05
0.26856,0.36484,0.18226,0.1,492.89,5.8395,-1.2027,-4.4187e-20,8.0254e+05
0.27297,0.37634,0.17995,0.1,492.66,5.9231,-1.2732,3.6638e-19,8.0128e+05
0.27775,0.38778,0.1775,0.1,492.4,6.0146,-1.3436,7.6087e-19,7.9988e+05
0.28291,0.39916,0.17489,0.1,492.12,6.1144,-1.4134,4.3697e-19,7.9834e+05
0.28845,0.41047,0.17213,0.1,491.81,6.2224,-1.4821,-7.5334e-19,7.9665e+05
0.29437,0.42172,0.16923,0.1,491.48,6.3389,-1.5494,8.6154e-22,7.9482e+05
0.30061,0.4329,0.16618,0.1,491.12,6.463,-1.614,1.687e-18,7.9284e+05
0.23764,0.21192,0.21519,0.1,494.42,5.2652,-0.4456,-1.4974e-20,8.1078e+05
0.23809,0.22384,0.21493,0.1,494.39,5.271,-0.49161,-3.4233e-20,8.1068e+05
0.23873,0.23575,0.21449,0.1,494.36,5.2802,-0.54142,-2.3586e-20,8.1054e+05
0.23958,0.24764,0.21387,0.1,494.32,5.2932,-0.59487,-3.6515e-19,8.1034e+05
0.24066,0.25952,0.21307,0.1,494.27,5.3105,-0.65169,-5.4608e-19,8.1007e+05
0.242,0.27138,0.21211,0.1,494.21,5.3325,-0.71174,-1.7443e-19,8.0974e+05
0.24362,0.28321,0.21096,0.1,494.13,5.3595,-0.77481,-1.4713e-20,8.0934e+05
0.24552,0.29502,0.20965,0.1,494.04,5.392,-0.84071,3.9451e-19,8.0885e+05
0.24774,0.30679,0.20816,0.1,493.94,5.4303,-0.90918,4.3927e-19,8.0828e+05
0.25029,0.31852,0.2065,0.1,493.81,5.4747,-0.97999,2.9927e-19,8.0761e+05
0.25319,0.33021,0.20466,0.1,493.67,5.5258,-1.0529,7.0593e-19,8.0684e+05
0.25644,0.34186,0.20266,0.1,493.51,5.5839,-1.1274,7.4546e-20,8.0597e+05
0.26007,0.35345,0.20049,0.1,493.33,5.6493,-1.2034,-7.9577e-19,8.0497e+05
0.26408,0.365,0.19815,0.1,493.12,5.7226,-1.2803,-4.1489e-19,8.0386e+05
0.26849,0.37648,0.19564,0.1,492.89,5.8039,-1.3575,8.5937e-19,8.0261e+05
0.2733,0.3879,0.19297,0.1,492.64,5.8937,-1.4346,8.359e-19,8.0122e+05
0.27852,0.39926,0.19014,0.1,492.36,5.9922,-1.5108,8.7713e-19,7.9969e+05
0.28413,0.41055,0.18714,0.1,492.05,6.0995,-1.5859,9.1893e-19,7.9801e+05
0.29013,0.42176,0.18398,0.1,491.72,6.2156,-1.6591,-8.6761e-19,7.9618e+05
0.29647,0.4329,0.18067,0.1,491.36,6.3397,-1.7296,-1.009e-18,7.9419e+05
0.23488,0.21194,0.23118,0.1,494.54,5.2042,-0.44679,1.0645e-19,8.1149e+05
0.2351,0.22388,0.23089,0.1,494.53,5.2045,-0.49557,2.1757e-19,8.1145e+05
0.23551,0.23581,0.23042,0.1,494.51,5.2083,-0.54868,2.9426e-19,8.1137e+05
0.23616,0.24772,0.22975,0.1,494.48,5.2162,-0.60599,2.0589e-19,8.1122e+05
0.23705,0.25962,0.2289,0.1,494.44,5.2286,-0.66712,-3.1731e-19,8.1102e+05
0.23822,0.27149,0.22786,0.1,494.39,5.2458,-0.73171,-3.6668e-19,8.1074e+05
0.23967,0.28334,0.22663,0.1,494.32,5.2682,-0.79955,1.5213e-20,8.1038e+05
0.24144,0.29516,0.22522,0.1,494.24,5.2963,-0.87047,3.8695e-19,8.0994e+05
0.24353,0.30694,0.22362,0.1,494.14,5.3304,-0.94425,4.6728e-19,8.0942e+05
0.24598,0.31868,0.22184,0.1,494.02,5.3709,-1.0206,-2.4805e-20,8.0879e+05
0.24878,0.33037,0.21987,0.1,493.89,5.4183,-1.0993,6.502e-19,8.0806e+05
0.25197,0.34202,0.21772,0.1,493.73,5.4729,-1.18,1.3335e-18,8.0722e+05
0.25556,0.35361,0.21538,0.1,493.55,5.5352,-1.2624,5.291e-19,8.0625e+05
0.25957,0.36514,0.21287,0.1,493.35,5.6058,-1.346,8.914e-19,8.0516e+05
0.264,0.37661,0.21018,0.1,493.13,5.6851,-1.4303,1.747e-18,8.0393e+05
0.26886,0.38802,0.20731,0.1,492.87,5.7732,-1.5148,8.919e-19,8.0255e+05
0.27414,0.39936,0.20426,0.1,492.6,5.8703,-1.5984,5.6888e-20,8.0102e+05
0.27983,0.41062,0.20104,0.1,492.29,5.9767,-1.6803,-1.1694e-19,7.9934e+05
0.28593,0.4218,0.19765,0.1,491.95,6.0924,-1.7599,-2.932e-20,7.975e+05
0.29238,0.4329,0.19409,0.1,491.59,6.2167,-1.8362,1.6226e-19,7.9551e+05
0.23218,0.21196,0.24598,0.1,494.67,5.1449,-0.4415,-4.1831e-20,8.1217e+05
0.23216,0.22392,0.24568,0.1,494.67,5.1398,-0.49286,-1.0182e-19,8.1219e+05
0.23233,0.23586,0.24517,0.1,494.66,5.1379,-0.54884,-3.405e-19,8.1217e+05
0.23275,0.2478,0.24447,0.1,494.64,5.1404,-0.60953,-7.1584e-20,8.121e+05
0.23346,0.25971,0.24356,0.1,494.61,5.1479,-0.67471,2.2984e-19,8.1194e+05
0.23445,0.2716,0.24245,0.1,494.56,5.1605,-0.74373,-1.8552e-19,8.1171e+05
0.23575,0.28346,0.24115,0.1,494.5,5.1785,-0.8161,2.1071e-19,8.1141e+05
0.23738,0.29528,0.23964,0.1,494.43,5.2022,-0.89169,-5.3973e-19,8.1102e+05
0.23935,0.30707,0.23794,0.1,494.34,5.2322,-0.97035,-8.5373e-19,8.1053e+05
0.24168,0.31882,0.23604,0.1,494.23,5.2687,-1.0519,-3.2443e-19,8.0995e+05
0.2444,0.33052,0.23395,0.1,494.1,5.3122,-1.136,-6.3281e-19,8.0925e+05
0.24751,0.34216,0.23166,0.1,493.95,5.3632,-1.2223,4.0949e-19,8.0845e+05
0.25105,0.35375,0.22918,0.1,493.78,5.4222,-1.3104,9.7539e-19,8.0751e+05
0.25501,0.36528,0.2265,0.1,493.58,5.4897,-1.3997,1.3086e-18,8.0645e+05
0.25943,0.37674,0.22364,0.1,493.36,5.5661,-1.4897,-8.6293e-20,8.0525e+05
0.26431,0.38813,0.22058,0.1,493.11,5.6524,-1.5795,-9.7505e-19,8.0389e+05
0.26966,0.39945,0.21734,0.1,492.83,5.7489,-1.6687,-3.1287e-21,8.0237e+05
0.27547,0.41068,0.21392,0.1,492.52,5.8555,-1.7565,5.1478e-20,8.0068e+05
0.2817,0.42184,0.21031,0.1,492.19,5.9717,-1.8418,1.0931e-18,7.9883e+05
0.28828,0.4329,0.20652,0.1,491.82,6.0968,-1.9236,9.2477e-19,7.9681e+05
0.22954,0.21198,0.2597,0.1,494.79,5.0876,-0.43031,-5.4543e-20,8.1283e+05
0.22929,0.22395,0.25937,0.1,494.8,5.0771,-0.48419,-1.4491e-19,8.1291e+05
0.22923,0.23592,0.25884,0.1,494.8,5.0698,-0.54313,-5.4052e-19,8.1295e+05
0.22941,0.24786,0.2581,0.1,494.79,5.0667,-0.60691,-2.5862e-19,8.1293e+05
0.22991,0.25979,0.25714,0.1,494.77,5.0689,-0.6756,2.3826e-19,8.1284e+05
0.23073,0.27169,0.25597,0.1,494.73,5.0771,-0.7488,-3.6299e-19,8.1267e+05
0.23189,0.28357,0.25459,0.1,494.68,5.0909,-0.82558,-4.8386e-19,8.124e+05
0.23338,0.2954,0.253,0.1,494.61,5.1105,-0.90554,4.0005e-20,8.1205e+05
0.23522,0.3072,0.25121,0.1,494.53,5.1364,-0.98872,1.0133e-19,8.1161e+05
0.23744,0.31895,0.2492,0.1,494.42,5.1689,-1.0751,4.7193e-19,8.1106e+05
0.24007,0.33065,0.24699,0.1,494.3,5.2087,-1.1644,-5.3662e-19,8.1041e+05
0.24312,0.3423,0.24457,0.1,494.16,5.2562,-1.2564,5.4243e-20,8.0964e+05
0.24662,0.35388,0.24195,0.1,493.99,5.3121,-1.3508,1.3198e-20,8.0873e+05
0.25059,0.3654,0.23913,0.1,493.8,5.3769,-1.4471,-2.119e-18,8.0769e+05
0.25505,0.37685,0.2361,0.1,493.58,5.4514,-1.5446,-3.1665e-18,8.0649e+05
0.25998,0.38823,0.23288,0.1,493.33,5.5356,-1.6424,-2.0967e-18,8.0514e+05
0.26539,0.39953,0.22946,0.1,493.05,5.6299,-1.7394,-1.5074e-20,8.0363e+05
0.27127,0.41074,0.22584,0.1,492.75,5.7349,-1.8343,1.0712e-18,8.0195e+05
0.2776,0.42187,0.22203,0.1,492.41,5.8509,-1.9257,-1.0186e-19,8.0009e+05
0.28434,0.4329,0.21803,0.1,492.04,5.9769,-2.0128,1.2489e-19,7.9806e+05
0.22698,0.21199,0.2724,0.1,494.9,5.0324,-0.41396,1.351e-19,8.1345e+05
0.22648,0.22398,0.27206,0.1,494.92,5.0164,-0.47024,2.5282e-19,8.136e+05
0.22619,0.23596,0.2715,0.1,494.94,5.0038,-0.53229,6.3772e-19,8.137e+05
0.22616,0.24793,0.27072,0.1,494.94,4.9955,-0.59944,4.7916e-19,8.1374e+05
0.22644,0.25987,0.26972,0.1,494.92,4.9925,-0.67133,-3.5213e-20,8.1371e+05
0.22709,0.27178,0.26849,0.1,494.89,4.9959,-0.7481,5.3393e-19,8.1359e+05
0.2281,0.28367,0.26704,0.1,494.85,5.0059,-0.82896,5.9306e-19,8.1337e+05
0.22947,0.29551,0.26538,0.1,494.79,5.0217,-0.91295,-4.2115e-20,8.1305e+05
0.23118,0.30732,0.26349,0.1,494.71,5.0437,-0.99997,-7.8464e-20,8.1265e+05
0.23329,0.31907,0.26139,0.1,494.61,5.0723,-1.0901,-3.8513e-21,8.1214e+05
0.2358,0.33078,0.25907,0.1,494.5,5.1081,-1.1831,1.0688e-18,8.1153e+05
0.23875,0.34242,0.25653,0.1,494.36,5.1517,-1.279,1.0262e-18,8.108e+05
0.24215,0.354,0.25378,0.1,494.2,5.2038,-1.3775,-1.1359e-18,8.0993e+05
0.24605,0.36552,0.25082,0.1,494.02,5.265,-1.4782,-2.1221e-18,8.0893e+05
0.25046,0.37696,0.24765,0.1,493.8,5.3363,-1.5805,-1.015e-18,8.0777e+05
0.25541,0.38832,0.24427,0.1,493.56,5.4186,-1.6836,6.9616e-20,8.0644e+05
0.26092,0.39961,0.24068,0.1,493.28,5.5127,-1.7862,-1.2134e-18,8.0493e+05
0.26696,0.4108,0.23689,0.1,492.97,5.6188,-1.8868,-1.2301e-18,8.0324e+05
0.27347,0.4219,0.23289,0.1,492.63,5.7363,-1.9841,1.1627e-19,8.0135e+05
0.2804,0.4329,0.22869,0.1,492.26,5.8641,-2.077,2.5679e-18,7.9929e+05
0.22452,0.21201,0.28416,0.1,495.01,4.9797,-0.39317,1.352e-19,8.1405e+05
0.22376,0.22401,0.28381,0.1,495.04,4.9579,-0.45181,1.3548e-19,8.1426e+05
0.22323,0.23601,0.28323,0.1,495.07,4.9398,-0.51693,2.4376e-19,8.1443e+05
0.223,0.24798,0.28241,0.1,495.08,4.9267,-0.58769,-5.3875e-21,8.1452e+05
0.22309,0.25994,0.28136,0.1,495.07,4.9191,-0.66304,5.7752e-21,8.1453e+05
0.22355,0.27187,0.28009,0.1,495.05,4.9179,-0.74309,2.3826e-19,8.1447e+05
0.22442,0.28376,0.27858,0.1,495.01,4.9239,-0.828,5.5291e-19,8.1429e+05
0.22569,0.29561,0.27684,0.1,494.96,4.9364,-0.91664,-1.3606e-20,8.1401e+05
0.22731,0.30742,0.27487,0.1,494.89,4.955,-1.0084,-5.6027e-19,8.1363e+05
0.22933,0.31919,0.27268,0.1,494.79,4.9801,-1.1035,-4.7567e-19,8.1316e+05
0.23176,0.33089,0.27026,0.1,494.69,5.0124,-1.2019,-7.8049e-20,8.1257e+05
0.23465,0.34254,0.26761,0.1,494.55,5.0525,-1.3034,-1.8991e-18,8.1187e+05
0.23801,0.35412,0.26474,0.1,494.4,5.1011,-1.4079,-1.1007e-18,8.1103e+05
0.24188,0.36563,0.26165,0.1,494.22,5.159,-1.515,-4.5014e-20,8.1005e+05
0.24629,0.37706,0.25835,0.1,494.01,5.2272,-1.6242,-7.3622e-20,8.0892e+05
0.25127,0.38841,0.25482,0.1,493.77,5.3066,-1.7345,1.1591e-18,8.076e+05
0.25682,0.39968,0.25107,0.1,493.49,5.398,-1.8449,1.0143e-19,8.0611e+05
0.26293,0.41085,0.24712,0.1,493.18,5.5021,-1.9531,1.4138e-19,8.0442e+05
0.26958,0.42193,0.24295,0.1,492.84,5.6194,-2.0567,-1.1023e-19,8.0253e+05
0.27669,0.4329,0.23857,0.1,492.46,5.7489,-2.1547,-2.9716e-18,8.0044e+05
0.22216,0.21202,0.29506,0.1,495.11,4.9293,-0.36849,-2.9596e-19,8.1461e+05
0.22112,0.22404,0.29469,0.1,495.16,4.9015,-0.42964,-2.9629e-19,8.1489e+05
0.22035,0.23605,0.29409,0.1,495.19,4.8778,-0.49796,-2.7613e-19,8.1512e+05
0.21992,0.24804,0.29324,0.1,495.21,4.8601,-0.57216,-5.9482e-19,8.1527e+05
0.21983,0.26,0.29215,0.1,495.21,4.8484,-0.65071,-3.9357e-20,8.1533e+05
0.22011,0.27194,0.29083,0.1,495.2,4.8428,-0.73314,9.8775e-19,8.153e+05
0.22081,0.28384,0.28926,0.1,495.17,4.8445,-0.82,9.4402e-20,8.1518e+05
0.22194,0.29571,0.28745,0.1,495.12,4.8536,-0.9107,5.6288e-19,8.1494e+05
0.22345,0.30752,0.28541,0.1,495.06,4.8689,-1.0045,1.1406e-18,8.146e+05
0.22534,0.31929,0.28313,0.1,494.97,4.8906,-1.1015,-1.9377e-20,8.1416e+05
0.22765,0.331,0.28062,0.1,494.87,4.9194,-1.202,-1.1936e-18,8.1362e+05
0.23043,0.34264,0.27787,0.1,494.74,4.9559,-1.3062,-2.4015e-18,8.1295e+05
0.23369,0.35422,0.2749,0.1,494.6,5.0009,-1.4138,3.7417e-20,8.1216e+05
0.23748,0.36573,0.27169,0.1,494.42,5.0553,-1.5248,1.3302e-18,8.1121e+05
0.24184,0.37715,0.26825,0.1,494.22,5.1202,-1.6387,1.001e-19,8.1011e+05
0.24681,0.38849,0.26459,0.1,493.98,5.197,-1.7547,-2.1976e-20,8.0883e+05
0.25243,0.39974,0.2607,0.1,493.71,5.2874,-1.871,1.3206e-18,8.0734e+05
0.25871,0.4109,0.25659,0.1,493.39,5.3925,-1.9857,1.3632e-18,8.0564e+05
0.26558,0.42195,0.25226,0.1,493.04,5.5118,-2.0965,1.6406e-18,8.0371e+05
0.27293,0.4329,0.24772,0.1,492.66,5.6438,-2.2011,3.0169e-19,8.0158e+05
0.21988,0.21204,0.30515,0.1,495.21,4.8812,-0.34032,-1.3134e-19,8.1514e+05
0.21856,0.22407,0.30477,0.1,495.27,4.847,-0.40432,-1.4096e-19,8.155e+05
0.21755,0.23609,0.30415,0.1,495.31,4.818,-0.47653,3.2716e-19,8.1579e+05
0.21695,0.24809,0.30327,0.1,495.34,4.7961,-0.55534,3.071e-21,8.1599e+05
0.21674,0.26006,0.30215,0.1,495.35,4.7811,-0.63919,-3.291e-19,8.1608e+05
